,division,assembly,bioproject,organism_name,infraspecific_name,#assembly_accession,genome_size,fasta_filename,downloaded_filename,query_length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
,588596,GCA_001593155.1,PRJNA1128271,Rhizophagus irregularis,na,GCF_026210795.1,146773001,Rhizophagus_irregularis_gca_001593155.ASM159315v1.dna.toplevel.fa,GCF_026210795.1_ASM2621079v1_genomic.fna.gz, 122873294, 146773001,Rhizophagus_irregularis_gca_001593155.ASM159315v1.dna.toplevel.fa_vs_GCF_026210795.1_ASM2621079v1_genomic.fna_blast.xml,137,0,367181,56249,208,0,370766,9747574,64607427,0,886446,5283412,64566251,0,887350,Rhizophagus_irregularis_gca_001593155_subject_array_1753431611.bin
,588596,GCA_001593205.1,PRJNA1128271,Rhizophagus irregularis,na,GCF_026210795.1,146773001,Rhizophagus_irregularis_gca_001593205.ASM159320v1.dna.toplevel.fa,GCF_026210795.1_ASM2621079v1_genomic.fna.gz, 131334864, 146773001,Rhizophagus_irregularis_gca_001593205.ASM159320v1.dna.toplevel.fa_vs_GCF_026210795.1_ASM2621079v1_genomic.fna_blast.xml,94,0,279769,42848,187,0,287679,5380664,67019054,0,608860,3993130,68562266,0,598450,Rhizophagus_irregularis_gca_001593205_subject_array_1753442271.bin
,588596,GCA_001593145.1,PRJNA1128271,Rhizophagus irregularis,na,GCF_026210795.1,146773001,Rhizophagus_irregularis_gca_001593145.ASM159314v1.dna.toplevel.fa,GCF_026210795.1_ASM2621079v1_genomic.fna.gz, 138327084, 146773001,Rhizophagus_irregularis_gca_001593145.ASM159314v1.dna.toplevel.fa_vs_GCF_026210795.1_ASM2621079v1_genomic.fna_blast.xml,211,0,506976,77119,302,0,515180,11047203,63759155,0,1113560,6287234,62361872,0,1104189,Rhizophagus_irregularis_gca_001593145_subject_array_1753454909.bin
,58919,GCA_003144115.1,PRJNA480019,Tilletiopsis washingtonensis,strain=MCA 4186,GCF_003144115.1,18761941,Tilletiopsis_washingtonensis_gca_003144115.Tilwa1.dna.toplevel.fa,GCF_003144115.1_Tilwa1_genomic.fna.gz, 18761941, 18761941,Tilletiopsis_washingtonensis_gca_003144115.Tilwa1.dna.toplevel.fa_vs_GCF_003144115.1_Tilwa1_genomic.fna_blast.xml,0,0,0,0,0,0,0,164099,18597841,0,0,0,1,0,0,Tilletiopsis_washingtonensis_gca_003144115_subject_array_1753455813.bin
,597362,GCA_000300555.1,PRJNA242539,Agaricus bisporus var. burnettii JB137-S8,strain=JB137-s8,GCF_000300555.1,32614392,Agaricus_bisporus_var_burnettii_jb137_s8_gca_000300555.Agabi_varbur_1.dna.toplevel.fa,GCF_000300555.1_Agabi_varbur_1_genomic.fna.gz, 32614392, 32614392,Agaricus_bisporus_var_burnettii_jb137_s8_gca_000300555.Agabi_varbur_1.dna.toplevel.fa_vs_GCF_000300555.1_Agabi_varbur_1_genomic.fna_blast.xml,0,0,6,1,0,0,10,1373805,31237777,0,10,198,2574,0,11,Agaricus_bisporus_var_burnettii_jb137_s8_gca_000300555_subject_array_1753455871.bin
,60172,GCA_002072235.1,PRJNA973687,Penicillium solitum,strain=IBT 25940,GCF_028829755.1,33256298,Penicillium_solitum_gca_002072235.ASM207223v1.dna.toplevel.fa,GCF_028829755.1_ASM2882975v1_genomic.fna.gz, 33213390, 33256298,Penicillium_solitum_gca_002072235.ASM207223v1.dna.toplevel.fa_vs_GCF_028829755.1_ASM2882975v1_genomic.fna_blast.xml,0,0,7735,1002,1,0,10297,1779318,18763412,0,28019,338267,12307382,0,20865,Penicillium_solitum_gca_002072235_subject_array_1753455887.bin
,61420,GCA_009193585.1,PRJNA602440,Aspergillus caelatus,strain=CBS 763.97,GCF_009193585.1,40016351,Aspergillus_caelatus_gca_009193585.Aspcae1.dna.toplevel.fa,GCF_009193585.1_Aspcae1_genomic.fna.gz, 40016351, 40016351,Aspergillus_caelatus_gca_009193585.Aspcae1.dna.toplevel.fa_vs_GCF_009193585.1_Aspcae1_genomic.fna_blast.xml,0,0,1,0,0,0,0,11259,40005042,0,0,11,36,0,2,Aspergillus_caelatus_gca_009193585_subject_array_1753455901.bin
,619300,GCA_000223485.1,PRJNA225527,Spathaspora passalidarum NRRL Y-27907,strain=NRRL Y-27907,GCF_000223485.1,13182099,Spathaspora_passalidarum_nrrl_y_27907_gca_000223485.Spathaspora_passalidarum_v2.0.dna.toplevel.fa,GCF_000223485.1_Spathaspora_passalidarum_v2.0_genomic.fna.gz, 13182099, 13182099,Spathaspora_passalidarum_nrrl_y_27907_gca_000223485.Spathaspora_passalidarum_v2.0.dna.toplevel.fa_vs_GCF_000223485.1_Spathaspora_passalidarum_v2.0_genomic.fna_blast.xml,0,0,2,0,0,0,1,102151,13079859,0,2,7,77,0,0,Spathaspora_passalidarum_nrrl_y_27907_gca_000223485_subject_array_1753455907.bin
,645134,GCA_000182565.2,PRJNA319336,Spizellomyces punctatus DAOM BR117,strain=DAOM BR117,GCF_000182565.1,24131112,Spizellomyces_punctatus_daom_br117_gca_000182565.S_punctatus_V1.dna.toplevel.fa,GCF_000182565.1_S_punctatus_V1_genomic.fna.gz, 24131112, 24131112,Spizellomyces_punctatus_daom_br117_gca_000182565.S_punctatus_V1.dna.toplevel.fa_vs_GCF_000182565.1_S_punctatus_V1_genomic.fna_blast.xml,0,0,0,1,0,0,4,223990,23906632,0,5,62,418,0,0,Spizellomyces_punctatus_daom_br117_gca_000182565_subject_array_1753455921.bin
,64571,GCA_002105155.1,PRJNA396744,Lobosporangium transversale,strain=NRRL 3116,GCF_002105155.1,42768949,Lobosporangium_transversale_gca_002105155.Lobtra1.dna.toplevel.fa,GCF_002105155.1_Lobtra1_genomic.fna.gz, 42768949, 42768949,Lobosporangium_transversale_gca_002105155.Lobtra1.dna.toplevel.fa_vs_GCF_002105155.1_Lobtra1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,42768948,0,0,1,0,0,0,Lobosporangium_transversale_gca_002105155_subject_array_1753455956.bin
,650164,GCA_000300595.1,PRJNA242544,Phanerochaete carnosa HHB-10118-sp,strain=HHB-10118-sp,GCF_000300595.1,46293325,Phanerochaete_carnosa_hhb_10118_sp_gca_000300595.Phanerochaete_carnosa_HHB-10118-Sp_v1.0.dna.toplevel.fa,GCF_000300595.1_Phanerochaete_carnosa_HHB-10118-Sp_v1.0_genomic.fna.gz, 46293325, 46293325,Phanerochaete_carnosa_hhb_10118_sp_gca_000300595.Phanerochaete_carnosa_HHB-10118-Sp_v1.0.dna.toplevel.fa_vs_GCF_000300595.1_Phanerochaete_carnosa_HHB-10118-Sp_v1.0_genomic.fna_blast.xml,0,0,14,5,0,0,21,3143029,43144775,0,14,599,4850,0,18,Phanerochaete_carnosa_hhb_10118_sp_gca_000300595_subject_array_1753455998.bin
,655844,GCA_000187425.2,PRJNA245140,Metarhizium robertsii ARSEF 23,strain=ARSEF 23,GCF_000187425.2,41656800,Metarhizium_anisopliae_arsef_23_gca_000187425.MAA_2.0.dna.toplevel.fa,GCF_000187425.2_MAA_2.0_genomic.fna.gz, 41656800, 41656800,Metarhizium_anisopliae_arsef_23_gca_000187425.MAA_2.0.dna.toplevel.fa_vs_GCF_000187425.2_MAA_2.0_genomic.fna_blast.xml,0,0,3,3,0,0,1,2695355,38960979,0,6,42,408,0,3,Metarhizium_anisopliae_arsef_23_gca_000187425_subject_array_1753456014.bin
,655863,GCA_000143105.2,PRJNA264104,Grosmannia clavigera kw1407,strain=kw1407,GCF_000143105.1,29794006,Grosmannia_clavigera_kw1407_gca_000143105.Sanger-454-IlluminaPA_2.0.dna.toplevel.fa,GCF_000143105.1_Sanger-454-IlluminaPA_2.0_genomic.fna.gz, 29794006, 29794006,Grosmannia_clavigera_kw1407_gca_000143105.Sanger-454-IlluminaPA_2.0.dna.toplevel.fa_vs_GCF_000143105.1_Sanger-454-IlluminaPA_2.0_genomic.fna_blast.xml,0,0,49,0,0,0,71,666061,29124718,0,87,234,2769,0,17,Grosmannia_clavigera_kw1407_gca_000143105_subject_array_1753456058.bin
,655981,GCA_001641265.1,PRJNA342683,Pseudogymnoascus destructans,strain=20631-21,GCF_001641265.1,35818201,Pseudogymnoascus_destructans_gca_001641265.ASM164126v1.dna.toplevel.fa,GCF_001641265.1_ASM164126v1_genomic.fna.gz, 35818201, 35818201,Pseudogymnoascus_destructans_gca_001641265.ASM164126v1.dna.toplevel.fa_vs_GCF_001641265.1_ASM164126v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,7727,35810442,0,0,1,31,0,0,Pseudogymnoascus_destructans_gca_001641265_subject_array_1753465447.bin
,660027,GCA_000271705.2,PRJNA950323,Fusarium oxysporum Fo47,strain=Fo47,GCF_013085055.1,50358849,Fusarium_oxysporum_fo47_gca_000271705.FO_Fo47_V1.dna.toplevel.fa,GCF_013085055.1_ASM1308505v1_genomic.fna.gz, 49664628, 50358849,Fusarium_oxysporum_fo47_gca_000271705.FO_Fo47_V1.dna.toplevel.fa_vs_GCF_013085055.1_ASM1308505v1_genomic.fna_blast.xml,1,0,1212,277,1,0,1339,214706,33436661,0,2732,83369,16616456,0,2095,Fusarium_oxysporum_fo47_gca_000271705_subject_array_1753465685.bin
,660027,GCA_013085055.1,PRJNA950323,Fusarium oxysporum Fo47,strain=Fo47,GCF_013085055.1,50358849,Fusarium_oxysporum_fo47_gca_013085055.ASM1308505v1.dna.toplevel.fa,GCF_013085055.1_ASM1308505v1_genomic.fna.gz, 50358849, 50358849,Fusarium_oxysporum_fo47_gca_013085055.ASM1308505v1.dna.toplevel.fa_vs_GCF_013085055.1_ASM1308505v1_genomic.fna_blast.xml,0,0,0,0,0,0,3,0,50358814,0,29,3,0,0,0,Fusarium_oxysporum_fo47_gca_013085055_subject_array_1753465711.bin
,663202,GCA_000151505.1,PRJNA51485,Trichophyton verrucosum HKI 0517,strain=HKI 0517,GCF_000151505.1,22540967,Trichophyton_verrucosum_hki_0517_gca_000151505.ASM15150v1.dna.toplevel.fa,GCF_000151505.1_ASM15150v1_genomic.fna.gz, 22540967, 22540967,Trichophyton_verrucosum_hki_0517_gca_000151505.ASM15150v1.dna.toplevel.fa_vs_GCF_000151505.1_ASM15150v1_genomic.fna_blast.xml,0,0,0,0,0,0,19,497,22540348,0,17,86,0,0,0,Trichophyton_verrucosum_hki_0517_gca_000151505_subject_array_1753465721.bin
,663331,GCA_000151125.2,PRJNA51431,Trichophyton benhamiae CBS 112371,strain=CBS 112371,GCF_000151125.1,22224160,Trichophyton_benhamiae_cbs_112371_gca_000151125.ASM15112v2.dna.toplevel.fa,GCF_000151125.1_ASM15112v2_genomic.fna.gz, 22224160, 22224160,Trichophyton_benhamiae_cbs_112371_gca_000151125.ASM15112v2.dna.toplevel.fa_vs_GCF_000151125.1_ASM15112v2_genomic.fna_blast.xml,0,0,0,0,0,0,6,1,22224144,0,3,5,1,0,0,Trichophyton_benhamiae_cbs_112371_gca_000151125_subject_array_1753465728.bin
,665079,GCA_001857865.1,PRJNA20263,Sclerotinia sclerotiorum 1980 UF-70,strain=1980,GCF_000146945.2,38330312,Sclerotinia_sclerotiorum_1980_uf_70_gca_001857865.ASM185786v1.dna.toplevel.fa,GCF_000146945.2_ASM14694v2_genomic.fna.gz, 38906597, 38459164,Sclerotinia_sclerotiorum_1980_uf_70_gca_001857865.ASM185786v1.dna.toplevel.fa_vs_GCF_000146945.2_ASM14694v2_genomic.fna_blast.xml,0,0,1371,89,0,0,937,467031,15154273,0,2727,8959,22819925,0,3852,Sclerotinia_sclerotiorum_1980_uf_70_gca_001857865_subject_array_1753466131.bin
,665912,GCA_000338995.1,PRJNA245122,Bipolaris sorokiniana ND90Pr,strain=ND90Pr,GCF_000338995.1,34409167,Bipolaris_sorokiniana_nd90pr_gca_000338995.Cocsa1.dna.toplevel.fa,GCF_000338995.1_Cocsa1_genomic.fna.gz, 34409167, 34409167,Bipolaris_sorokiniana_nd90pr_gca_000338995.Cocsa1.dna.toplevel.fa_vs_GCF_000338995.1_Cocsa1_genomic.fna_blast.xml,0,0,16,2,0,0,6,1193143,33214441,0,6,109,1433,0,11,Bipolaris_sorokiniana_nd90pr_gca_000338995_subject_array_1753466160.bin
,670483,GCA_000344685.1,PRJNA245137,Gloeophyllum trabeum ATCC 11539,strain=ATCC 11539,GCF_000344685.1,37178225,Gloeophyllum_trabeum_atcc_11539_gca_000344685.Glotr1_1.dna.toplevel.fa,GCF_000344685.1_Glotr1_1_genomic.fna.gz, 37178225, 37178225,Gloeophyllum_trabeum_atcc_11539_gca_000344685.Glotr1_1.dna.toplevel.fa_vs_GCF_000344685.1_Glotr1_1_genomic.fna_blast.xml,0,0,15,3,0,0,29,2737300,34435775,0,5,321,4763,0,14,Gloeophyllum_trabeum_atcc_11539_gca_000344685_subject_array_1753466190.bin
,670580,GCA_002117355.1,PRJNA445945,Postia placenta MAD-698-R-SB12,strain=MAD-698-R-SB12,GCF_002117355.1,42452888,Postia_placenta_mad_698_r_sb12_gca_002117355.PosplRSB12_1.dna.toplevel.fa,GCF_002117355.1_PosplRSB12_1_genomic.fna.gz, 42452888, 42452888,Postia_placenta_mad_698_r_sb12_gca_002117355.PosplRSB12_1.dna.toplevel.fa_vs_GCF_002117355.1_PosplRSB12_1_genomic.fna_blast.xml,0,0,51,12,0,0,47,2582340,39855629,0,78,1314,13351,0,66,Postia_placenta_mad_698_r_sb12_gca_002117355_subject_array_1753466979.bin
,671144,GCA_000263375.1,PRJNA225533,Wallemia mellicola CBS 633.66,strain=CBS 633.66,GCF_000263375.1,9815586,Wallemia_mellicola_cbs_633_66_gca_000263375.Wallemia_sebi_v1.0.dna.toplevel.fa,GCF_000263375.1_Wallemia_sebi_v1.0_genomic.fna.gz, 9815586, 9815586,Wallemia_mellicola_cbs_633_66_gca_000263375.Wallemia_sebi_v1.0.dna.toplevel.fa_vs_GCF_000263375.1_Wallemia_sebi_v1.0_genomic.fna_blast.xml,0,0,0,0,0,0,0,16762,9798792,0,0,0,32,0,0,Wallemia_mellicola_cbs_633_66_gca_000263375_subject_array_1753466999.bin
,671987,GCA_000359705.1,PRJNA245152,Exserohilum turcica Et28A,strain=Et28A,GCF_000359705.1,43013545,Exserohilum_turcica_et28a_gca_000359705.Setospaeria_trucica_Et28A_v1.0.dna.toplevel.fa,GCF_000359705.1_Setospaeria_trucica_Et28A_v1.0_genomic.fna.gz, 43013545, 43013545,Exserohilum_turcica_et28a_gca_000359705.Setospaeria_trucica_Et28A_v1.0.dna.toplevel.fa_vs_GCF_000359705.1_Setospaeria_trucica_Et28A_v1.0_genomic.fna_blast.xml,0,0,33,4,0,0,33,4743270,38262767,0,44,529,6838,0,27,Exserohilum_turcica_et28a_gca_000359705_subject_array_1753467076.bin
,683960,GCA_001661255.1,PRJNA352844,Wickerhamomyces anomalus NRRL Y-366-8,strain=NRRL Y-366-8,GCF_001661255.1,14145566,Wickerhamomyces_anomalus_nrrl_y_366_8_gca_001661255.Wican1.dna.toplevel.fa,GCF_001661255.1_Wican1_genomic.fna.gz, 14145566, 14145566,Wickerhamomyces_anomalus_nrrl_y_366_8_gca_001661255.Wican1.dna.toplevel.fa_vs_GCF_001661255.1_Wican1_genomic.fna_blast.xml,0,0,1,0,0,0,4,423343,13721773,0,6,43,393,0,3,Wickerhamomyces_anomalus_nrrl_y_366_8_gca_001661255_subject_array_1753467083.bin
,684364,GCA_000203795.1,PRJNA225502,Batrachochytrium dendrobatidis JAM81,strain=JAM81,GCF_000203795.2,23810896,Batrachochytrium_dendrobatidis_jam81_gca_000203795.v1.0.dna.toplevel.fa,GCF_000203795.2_v1.1_genomic.fna.gz, 24315081, 23810896,Batrachochytrium_dendrobatidis_jam81_gca_000203795.v1.0.dna.toplevel.fa_vs_GCF_000203795.2_v1.1_genomic.fna_blast.xml,0,0,32,6,0,0,21,168122,23635753,0,16,527,6404,0,15,Batrachochytrium_dendrobatidis_jam81_gca_000203795_subject_array_1753467107.bin
,690307,GCA_001890905.1,PRJNA374040,Aspergillus aculeatus ATCC 16872,strain=ATCC 16872,GCF_001890905.1,35424414,Aspergillus_aculeatus_atcc_16872_gca_001890905.Aspac1.dna.toplevel.fa,GCF_001890905.1_Aspac1_genomic.fna.gz, 35424414, 35424414,Aspergillus_aculeatus_atcc_16872_gca_001890905.Aspac1.dna.toplevel.fa_vs_GCF_001890905.1_Aspac1_genomic.fna_blast.xml,0,0,0,3,0,0,3,237878,35186334,0,6,29,159,0,2,Aspergillus_aculeatus_atcc_16872_gca_001890905_subject_array_1753467121.bin
,692275,GCA_000320565.2,PRJNA264111,Sphaerulina musiva SO2202,strain=SO2202,GCF_000320565.1,29352103,Sphaerulina_musiva_so2202_gca_000320565.Septoria_musiva_SO2202_v1.0.dna.toplevel.fa,GCF_000320565.1_Septoria_musiva_SO2202_v1.0_genomic.fna.gz, 29352103, 29352103,Sphaerulina_musiva_so2202_gca_000320565.Septoria_musiva_SO2202_v1.0.dna.toplevel.fa_vs_GCF_000320565.1_Septoria_musiva_SO2202_v1.0_genomic.fna_blast.xml,0,0,6,0,0,0,16,428977,28920903,0,13,181,2004,0,3,Sphaerulina_musiva_so2202_gca_000320565_subject_array_1753467141.bin
,698492,GCA_000227095.3,PRJNA352842,Saitoella complicata NRRL Y-17804,strain=NRRL Y-17804,GCF_001661265.1,14136186,Saitoella_complicata_nrrl_y_17804_gca_000227095.Scomplicata_3.0.dna.toplevel.fa,GCF_001661265.1_Saico1_genomic.fna.gz, 14130614, 14136186,Saitoella_complicata_nrrl_y_17804_gca_000227095.Scomplicata_3.0.dna.toplevel.fa_vs_GCF_001661265.1_Saico1_genomic.fna_blast.xml,0,0,80,7,0,0,87,29144,8166733,0,292,1718,5937992,0,133,Saitoella_complicata_nrrl_y_17804_gca_000227095_subject_array_1753467147.bin
,698492,GCA_001661265.1,PRJNA352842,Saitoella complicata NRRL Y-17804,strain=NRRL Y-17804,GCF_001661265.1,14136186,Saitoella_complicata_nrrl_y_17804_gca_001661265.Saico1.dna.toplevel.fa,GCF_001661265.1_Saico1_genomic.fna.gz, 14136186, 14136186,Saitoella_complicata_nrrl_y_17804_gca_001661265.Saico1.dna.toplevel.fa_vs_GCF_001661265.1_Saico1_genomic.fna_blast.xml,0,0,0,0,0,0,1,23047,14113106,0,0,0,32,0,0,Saitoella_complicata_nrrl_y_17804_gca_001661265_subject_array_1753467153.bin
,717646,GCA_000338955.1,PRJNA245120,Baudoinia panamericana UAMH 10762,strain=UAMH 10762,GCF_000338955.1,21875620,Baudoinia_panamericana_uamh_10762_gca_000338955.Bauco1.dna.toplevel.fa,GCF_000338955.1_Bauco1_genomic.fna.gz, 21875620, 21875620,Baudoinia_panamericana_uamh_10762_gca_000338955.Bauco1.dna.toplevel.fa_vs_GCF_000338955.1_Bauco1_genomic.fna_blast.xml,0,0,0,0,0,0,0,9974,21865611,0,0,2,33,0,0,Baudoinia_panamericana_uamh_10762_gca_000338955_subject_array_1753467160.bin
,717944,GCA_000271585.1,PRJNA242547,Trametes versicolor FP-101664 SS1,strain=FP-101664 SS1,GCF_000271585.1,44794008,Trametes_versicolor_fp_101664_ss1_gca_000271585.Trametes_versicolor_v1.0.dna.toplevel.fa,GCF_000271585.1_Trametes_versicolor_v1.0_genomic.fna.gz, 44794008, 44794008,Trametes_versicolor_fp_101664_ss1_gca_000271585.Trametes_versicolor_v1.0.dna.toplevel.fa_vs_GCF_000271585.1_Trametes_versicolor_v1.0_genomic.fna_blast.xml,0,0,1,1,0,0,6,1902060,42890545,0,7,183,1198,0,7,Trametes_versicolor_fp_101664_ss1_gca_000271585_subject_array_1753467179.bin
,721885,GCA_000264905.1,PRJNA225528,Stereum hirsutum FP-91666 SS1,strain=FP-91666 SS1,GCF_000264905.1,46511623,Stereum_hirsutum_fp_91666_ss1_gca_000264905.Stehi1.dna.toplevel.fa,GCF_000264905.1_Stehi1_genomic.fna.gz, 46511623, 46511623,Stereum_hirsutum_fp_91666_ss1_gca_000264905.Stehi1.dna.toplevel.fa_vs_GCF_000264905.1_Stehi1_genomic.fna_blast.xml,0,0,3,1,0,0,2,859602,45650565,0,9,113,1324,0,4,Stereum_hirsutum_fp_91666_ss1_gca_000264905_subject_array_1753467199.bin
,732165,GCA_000275845.1,PRJNA242541,Dichomitus squalens LYAD-421 SS1,strain=LYAD-421 SS1,GCF_000275845.1,42748430,Dichomitus_squalens_lyad_421_ss1_gca_000275845.Dichomitus_squalens_v1.0.dna.toplevel.fa,GCF_000275845.1_Dichomitus_squalens_v1.0_genomic.fna.gz, 42748430, 42748430,Dichomitus_squalens_lyad_421_ss1_gca_000275845.Dichomitus_squalens_v1.0.dna.toplevel.fa_vs_GCF_000275845.1_Dichomitus_squalens_v1.0_genomic.fna_blast.xml,0,0,19,1,0,0,10,3275224,39466010,0,18,391,6732,0,25,Dichomitus_squalens_lyad_421_ss1_gca_000275845_subject_array_1753467239.bin
,741275,GCA_000264995.1,PRJNA242546,Punctularia strigosozonata HHB-11173 SS5,strain=HHB-11173 SS5,GCF_000264995.1,34171901,Punctularia_strigosozonata_hhb_11173_ss5_gca_000264995.Punctularia_strigosozonata_v1.0.dna.toplevel.fa,GCF_000264995.1_Punctularia_strigosozonata_v1.0_genomic.fna.gz, 34171901, 34171901,Punctularia_strigosozonata_hhb_11173_ss5_gca_000264995.Punctularia_strigosozonata_v1.0.dna.toplevel.fa_vs_GCF_000264995.1_Punctularia_strigosozonata_v1.0_genomic.fna_blast.xml,0,0,8,2,0,0,5,1096009,33073832,0,17,181,1833,0,14,Punctularia_strigosozonata_hhb_11173_ss5_gca_000264995_subject_array_1753467255.bin
,741705,GCA_000271625.1,PRJNA245129,Coniophora puteana RWD-64-598 SS2,strain=RWD-64-598 SS2,GCF_000271625.1,42968544,Coniophora_puteana_rwd_64_598_ss2_gca_000271625.Conpu1.dna.toplevel.fa,GCF_000271625.1_Conpu1_genomic.fna.gz, 42968544, 42968544,Coniophora_puteana_rwd_64_598_ss2_gca_000271625.Conpu1.dna.toplevel.fa_vs_GCF_000271625.1_Conpu1_genomic.fna_blast.xml,0,0,6,0,0,0,4,1099751,41866964,0,13,144,1653,0,9,Coniophora_puteana_rwd_64_598_ss2_gca_000271625_subject_array_1753467273.bin
,747525,GCA_000320585.2,PRJNA245138,Heterobasidion irregulare TC 32-1,strain=TC 32-1,GCF_000320585.1,33649967,Heterobasidion_irregulare_tc_32_1_gca_000320585.Heterobasidion_irregulare_v2.0.dna.toplevel.fa,GCF_000320585.1_Heterobasidion_irregulare_v2.0_genomic.fna.gz, 33649967, 33649967,Heterobasidion_irregulare_tc_32_1_gca_000320585.Heterobasidion_irregulare_v2.0.dna.toplevel.fa_vs_GCF_000320585.1_Heterobasidion_irregulare_v2.0_genomic.fna_blast.xml,0,0,0,0,0,0,0,278,33649670,0,0,2,17,0,0,Heterobasidion_irregulare_tc_32_1_gca_000320585_subject_array_1753467325.bin
,759272,GCA_000221225.1,PRJNA225505,Thermochaetoides thermophila DSM 1495,strain=DSM 1495,GCF_000221225.1,28322806,Chaetomium_thermophilum_var_thermophilum_dsm_1495_gca_000221225.CTHT_3.0.dna.toplevel.fa,GCF_000221225.1_CTHT_3.0_genomic.fna.gz, 28322806, 28322806,Chaetomium_thermophilum_var_thermophilum_dsm_1495_gca_000221225.CTHT_3.0.dna.toplevel.fa_vs_GCF_000221225.1_CTHT_3.0_genomic.fna_blast.xml,0,0,0,0,0,0,0,9013,28313730,0,0,7,56,0,0,Chaetomium_thermophilum_var_thermophilum_dsm_1495_gca_000221225_subject_array_1753467336.bin
,759273,GCA_001672515.1,PRJNA342684,Colletotrichum higginsianum IMI 349063,strain=IMI 349063,GCF_001672515.1,50716103,Colletotrichum_higginsianum_imi_349063_gca_001672515.ASM167251v1.dna.toplevel.fa,GCF_001672515.1_ASM167251v1_genomic.fna.gz, 50716103, 50716103,Colletotrichum_higginsianum_imi_349063_gca_001672515.ASM167251v1.dna.toplevel.fa_vs_GCF_001672515.1_ASM167251v1_genomic.fna_blast.xml,0,0,0,0,0,0,22,0,50715995,0,39,47,0,0,0,Colletotrichum_higginsianum_imi_349063_gca_001672515_subject_array_1753467372.bin
,763406,GCA_001661235.1,PRJNA352841,Pichia membranifaciens NRRL Y-2026,strain=NRRL Y-2026,GCF_001661235.1,11582150,Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.dna.toplevel.fa,GCF_001661235.1_Picme2_genomic.fna.gz, 11582150, 11582150,Pichia_membranifaciens_nrrl_y_2026_gca_001661235.Picme2.dna.toplevel.fa_vs_GCF_001661235.1_Picme2_genomic.fna_blast.xml,0,0,3,1,0,0,11,147432,11432107,0,2,26,2566,0,2,Pichia_membranifaciens_nrrl_y_2026_gca_001661235_subject_array_1753467378.bin
,764103,GCA_000708205.1,PRJNA302309,Mixia osmundae IAM 14324,strain=IAM 14324,GCF_000708205.1,13634488,Mixia_osmundae_iam_14324_gca_000708205.Mixia_osmundae_v1.0.dna.toplevel.fa,GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna.gz, 13634488, 13634488,Mixia_osmundae_iam_14324_gca_000708205.Mixia_osmundae_v1.0.dna.toplevel.fa_vs_GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna_blast.xml,0,0,2,0,0,0,0,77499,13554736,0,0,17,2234,0,0,Mixia_osmundae_iam_14324_gca_000708205_subject_array_1753467383.bin
,764103,GCA_000241205.2,PRJNA302309,Mixia osmundae IAM 14324,strain=IAM 14324,GCF_000708205.1,13634488,Mixia_osmundae_iam_14324_gca_000241205.Mosmundae_2.0.dna.toplevel.fa,GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna.gz, 13393708, 13634488,Mixia_osmundae_iam_14324_gca_000241205.Mosmundae_2.0.dna.toplevel.fa_vs_GCF_000708205.1_Mixia_osmundae_v1.0_genomic.fna_blast.xml,0,0,67,13,0,0,79,81156,7351659,0,405,3619,6197300,0,190,Mixia_osmundae_iam_14324_gca_000241205_subject_array_1753467388.bin
,76775,GCA_003290485.1,PRJNA495494,Malassezia restricta,strain=KCTC 27527,GCF_003290485.1,7330907,Malassezia_restricta_gca_003290485.ASM329048v1.dna.toplevel.fa,GCF_003290485.1_ASM329048v1_genomic.fna.gz, 7369627, 7369627,Malassezia_restricta_gca_003290485.ASM329048v1.dna.toplevel.fa_vs_GCF_003290485.1_ASM329048v1_genomic.fna_blast.xml,0,0,0,0,0,0,0,0,7369620,0,3,4,0,0,0,Malassezia_restricta_gca_003290485_subject_array_1753467391.bin
,767769,GCA_001889945.1,PRJNA1151043,Aspergillus brasiliensis CBS 101740,strain=CBS 101740,GCF_001889945.1,35804080,Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.dna.toplevel.fa,GCF_001889945.1_Aspbr1_genomic.fna.gz, 35804080, 35804080,Aspergillus_brasiliensis_cbs_101740_gca_001889945.Aspbr1.dna.toplevel.fa_vs_GCF_001889945.1_Aspbr1_genomic.fna_blast.xml,0,0,0,1,0,0,0,152070,35651879,0,1,12,117,0,0,Aspergillus_brasiliensis_cbs_101740_gca_001889945_subject_array_1753467402.bin
,77020,GCA_001278385.1,PRJNA309726,Malassezia pachydermatis,strain=CBS 1879,GCF_001278385.1,8150648,Malassezia_pachydermatis_gca_001278385.MalaPachy.dna.toplevel.fa,GCF_001278385.1_MalaPachy_genomic.fna.gz, 8150648, 8150648,Malassezia_pachydermatis_gca_001278385.MalaPachy.dna.toplevel.fa_vs_GCF_001278385.1_MalaPachy_genomic.fna_blast.xml,0,0,0,0,0,0,1,553,8150091,0,1,2,0,0,0,Malassezia_pachydermatis_gca_001278385_subject_array_1753467405.bin
