#name,species,division,taxonomy_id,assembly,assembly_accession,genebuild,variation,microarray,pan_compara,peptide_compara,genome_alignments,other_alignments,core_db,species_id,#assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,fasta_filename,downloaded_filename
candida_pseudohaemulonis,EnsemblFungi,418784,GCA003013735v1,GCA_003013735.1,2018-03-22,N,N,N,Y,N,Y,candida_pseudohaemulonis_core_61_114_1,1,,GCF_003013735.1,PRJNA453594,SAMN08714088,PYFQ00000000.1,reference genome,418784,418784,Candidozyma pseudohaemuli,strain=B12108,na,latest,Scaffold,Major,Full,2018-03-22,Cand_pseudohaemulonii_B12108,Broad Institute of MIT and Harvard,GCA_003013735.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/735/GCF_003013735.1_Cand_pseudohaemulonii_B12108,na,na,na,haploid,fungi,12591275,12590698,47.0,0,36,36,Broad Institute of MIT and Harvard,Annotation submitted by Broad Institute of MIT and Harvard,2018-04-26,5285,5134,150,30559369,Candida_pseudohaemulonis.GCA003013735v1.dna.toplevel.fa,GCF_003013735.1_Cand_pseudohaemulonii_B12108_genomic.fna.gz
diplodia_seriata_gca_001006355,EnsemblFungi,420778,UCDDS831v0.1,GCA_001006355.1,2015-05-UniversityofCaliforniaDavis,N,N,N,N,N,Y,fungi_ascomycota2_collection_core_61_114_1,238,,GCF_021436955.1,PRJNA1140289,SAMN24407916,JAJVCZ000000000.3,reference genome,420778,420778,Diplodia seriata,strain=FDS-637,na,latest,Contig,Major,Full,2024-06-24,ASM2143695v3,Agriculture and Agri-Food Canada,GCA_021436955.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/436/955/GCF_021436955.1_ASM2143695v3,na,na,na,haploid,fungi,37536239,37536239,56.5,0,21,21,Agriculture and Agri-Food Canada,Annotation submitted by Agriculture and Agri-Food Canada,2024-07-31,10707,10553,154,na,Diplodia_seriata_gca_001006355.UCDDS831v0.1.dna.toplevel.fa,GCF_021436955.1_ASM2143695v3_genomic.fna.gz
diplodia_seriata_gca_001975905,EnsemblFungi,420778,Dipser v1,GCA_001975905.1,2017-03-INRA,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,227,,GCF_021436955.1,PRJNA1140289,SAMN24407916,JAJVCZ000000000.3,reference genome,420778,420778,Diplodia seriata,strain=FDS-637,na,latest,Contig,Major,Full,2024-06-24,ASM2143695v3,Agriculture and Agri-Food Canada,GCA_021436955.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/436/955/GCF_021436955.1_ASM2143695v3,na,na,na,haploid,fungi,37536239,37536239,56.5,0,21,21,Agriculture and Agri-Food Canada,Annotation submitted by Agriculture and Agri-Food Canada,2024-07-31,10707,10553,154,na,,GCF_021436955.1_ASM2143695v3_genomic.fna.gz
zygotorulaspora_mrakii_gca_013402915,EnsemblFungi,42260,ASM1340291v1,GCA_013402915.1,2020-07-UniversityCollegeDublin,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,227,,GCF_013402915.1,PRJNA670754,SAMN14605243,na,reference genome,42260,42260,Zygotorulaspora mrakii,strain=NRRL Y-6702,na,latest,Complete Genome,Major,Full,2020-07-12,ASM1340291v1,University College Dublin,GCA_013402915.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/402/915/GCF_013402915.1_ASM1340291v1,na,na,na,haploid,fungi,10412516,10412516,40.0,8,8,8,University College Dublin,Annotation submitted by University College Dublin,2024-12-04,5246,5038,201,na,Zygotorulaspora_mrakii_gca_013402915.ASM1340291v1.dna.toplevel.fa,GCF_013402915.1_ASM1340291v1_genomic.fna.gz
fusarium_oxysporum,EnsemblFungi,426428,FO2,GCA_000222805.1,2011-02-Broad,Y,N,N,Y,Y,Y,fusarium_oxysporum_core_61_114_2,1,,GCF_000149955.1,PRJNA342688,SAMN02953675,AAXH00000000.1,na,426428,5507,Fusarium oxysporum f. sp. lycopersici 4287,strain=4287,na,latest,Chromosome,Major,Full,2015-08-20,ASM14995v2,Broad Institute,GCA_000149955.2,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/955/GCF_000149955.1_ASM14995v2,na,na,na,haploid,fungi,61386934,59936783,48.5,15,114,1362,Broad Institute,Annotation submitted by Broad Institute,2023-09-15,21353,20924,420,20237561,,GCF_000149955.1_ASM14995v2_genomic.fna.gz
fusarium_oxysporum_f_sp_lycopersici_4287_gca_000149955,EnsemblFungi,426428,ASM14995v2,GCA_000149955.2,2015-09-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,39,,GCF_000149955.1,PRJNA342688,SAMN02953675,AAXH00000000.1,na,426428,5507,Fusarium oxysporum f. sp. lycopersici 4287,strain=4287,na,latest,Chromosome,Major,Full,2015-08-20,ASM14995v2,Broad Institute,GCA_000149955.2,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/149/955/GCF_000149955.1_ASM14995v2,na,na,na,haploid,fungi,61386934,59936783,48.5,15,114,1362,Broad Institute,Annotation submitted by Broad Institute,2023-09-15,21353,20924,420,20237561,Fusarium_oxysporum_f_sp_lycopersici_4287_gca_000149955.ASM14995v2.dna.toplevel.fa,GCF_000149955.1_ASM14995v2_genomic.fna.gz
trichoderma_reesei,EnsemblFungi,431241,v2.0,GCA_000167675.2,2011-07-JGI,N,N,N,N,N,Y,trichoderma_reesei_core_61_114_2,1,,GCF_000167675.1,PRJNA225530,SAMN02746107,AAIL00000000.2,reference genome,431241,51453,Trichoderma reesei QM6a,strain=QM6a,na,latest,Scaffold,Major,Full,2011-07-18,v2.0,DOE Joint Genome Institute,GCA_000167675.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/167/675/GCF_000167675.1_v2.0,na,assembly from type material,na,haploid,fungi,33395713,33348591,53.0,0,77,121,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-02-05,9116,9109,0,18454138,Trichoderma_reesei.GCA000167675v2.dna.toplevel.fa,GCF_000167675.1_v2.0_genomic.fna.gz
trichoderma_reesei,EnsemblFungi,431241,GCA000167675v2,GCA_000167675.2,VEuPathDB-2021-11-01,N,N,N,Y,N,Y,trichoderma_reesei_core_61_114_2,1,,GCF_000167675.1,PRJNA225530,SAMN02746107,AAIL00000000.2,reference genome,431241,51453,Trichoderma reesei QM6a,strain=QM6a,na,latest,Scaffold,Major,Full,2011-07-18,v2.0,DOE Joint Genome Institute,GCA_000167675.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/167/675/GCF_000167675.1_v2.0,na,assembly from type material,na,haploid,fungi,33395713,33348591,53.0,0,77,121,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-02-05,9116,9109,0,18454138,Trichoderma_reesei.GCA000167675v2.dna.toplevel.fa,GCF_000167675.1_v2.0_genomic.fna.gz
vanderwaltozyma_polyspora_dsm_70294_gca_000150035,EnsemblFungi,436907,ASM15003v1,GCA_000150035.1,2007-08-TrinityCollegeDublinIreland,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,44,,GCF_000150035.1,PRJNA20539,SAMN02953681,AAZN00000000.1,reference genome,436907,36033,Vanderwaltozyma polyspora DSM 70294,strain=DSM 70294,na,latest,Scaffold,Major,Full,2007-08-17,ASM15003v1,"Trinity College Dublin, Ireland",GCA_000150035.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/035/GCF_000150035.1_ASM15003v1,na,assembly from type material,na,haploid,fungi,14674591,14661591,33.0,0,281,411,"Trinity College Dublin, Ireland","Annotation submitted by Trinity College Dublin, Ireland",2024-12-04,5764,5325,241,17494770,Vanderwaltozyma_polyspora_dsm_70294_gca_000150035.ASM15003v1.dna.toplevel.fa,identical_genomic.fna.gz
talaromyces_stipitatus_atcc_10500_gca_000003125,EnsemblFungi,441959,JCVI-TSTA1-3.0,GCA_000003125.1,2008-12-JCraigVenterInstitute,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,47,,GCF_000003125.1,PRJNA38857,SAMN02953686,ABAS00000000.1,reference genome,441959,28564,Talaromyces stipitatus ATCC 10500,strain=ATCC 10500,na,latest,Scaffold,Major,Full,2008-12-22,JCVI-TSTA1-3.0,J. Craig Venter Institute,GCA_000003125.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/125/GCF_000003125.1_JCVI-TSTA1-3.0,na,assembly from type material,na,haploid,fungi,35685443,35558430,46.0,0,820,960,J. Craig Venter Institute,Annotation submitted by J. Craig Venter Institute,2023-11-13,12572,12455,104,25676766,Talaromyces_stipitatus_atcc_10500_gca_000003125.JCVI-TSTA1-3.0.dna.toplevel.fa,GCF_000003125.1_JCVI-TSTA1-3.0_genomic.fna.gz
coccidioides_posadasii_str_silveira_gca_000170175,EnsemblFungi,443226,CPS2,GCA_000170175.2,2011-01-CoccidioidesGenomeResourcesConsortiumTheBroadInstituteGenomeSequencingPlatform,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,89,,GCF_018416015.2,PRJNA1128268,SAMN00004989,na,reference genome,443226,199306,Coccidioides posadasii str. Silveira,strain=Silveira,na,latest,Complete Genome,Minor,Full,2022-02-01,ASM1841601v2,Northern Arizona University,GCA_018416015.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/416/015/GCF_018416015.2_ASM1841601v2,na,na,na,haploid,fungi,28193268,28193268,46.5,9,9,9,Northern Arizona University,Annotation submitted by Northern Arizona University,2024-09-24,8438,8299,137,na,Coccidioides_posadasii_str_silveira_gca_000170175.CPS2.dna.toplevel.fa,GCF_018416015.2_ASM1841601v2_genomic.fna.gz
histoplasma_capsulatum_g186ar_gca_000150115,EnsemblFungi,447093,ASM15011v1,GCA_000150115.1,2009-03-WashU,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,109,,GCF_000150115.1,PRJNA786948,SAMN02953690,ABBS00000000.2,reference genome,447093,5037,Histoplasma capsulatum G186AR,strain=G186AR,na,latest,Scaffold,Major,Full,2009-03-23,ASM15011v1,WashU,GCA_000150115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/115/GCF_000150115.1_ASM15011v1,na,na,na,haploid,fungi,30438878,30238072,44.5,0,86,355,WashU,Annotation submitted by WashU,2022-04-19,9363,9253,109,na,Histoplasma_capsulatum_g186ar_gca_000150115.ASM15011v1.dna.toplevel.fa,GCF_000150115.1_ASM15011v1_genomic.fna.gz
lasiodiplodia_theobromae_gca_008931885,EnsemblFungi,45133,ASM893188v1,GCA_008931885.1,2019-11-UniversityofAveiro,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,138,,GCF_012971845.1,PRJNA645153,SAMN07172427,QCYV00000000.1,reference genome,45133,45133,Lasiodiplodia theobromae,strain=AM2As,na,latest,Contig,Major,Full,2020-05-04,ASM1297184v1,Beltsville Agricultural Research Center,GCA_012971845.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/971/845/GCF_012971845.1_ASM1297184v1,na,na,na,haploid,fungi,43694574,43694574,54.5,0,296,296,Beltsville Agricultural Research Center,Annotation submitted by Beltsville Agricultural Research Center,2020-08-04,13054,13054,0,31580730,Lasiodiplodia_theobromae_gca_008931885.ASM893188v1.dna.toplevel.fa,GCF_012971845.1_ASM1297184v1_genomic.fna.gz
pyrenophora_tritici_repentis_gca_003171545,EnsemblFungi,45151,PtrARCrossB10,GCA_003171545.1,2018-07-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,87,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_003171545.PtrARCrossB10.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
pyrenophora_tritici_repentis_gca_003231325,EnsemblFungi,45151,Ptr134,GCA_003231325.1,2018-07-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,64,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_003231325.Ptr134.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
pyrenophora_tritici_repentis_gca_003231345,EnsemblFungi,45151,Ptr5213,GCA_003231345.1,2018-07-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,39,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_003231345.Ptr5213.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
pyrenophora_tritici_repentis_gca_003231355,EnsemblFungi,45151,Ptr11137,GCA_003231355.1,2018-07-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,44,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_003231355.Ptr11137.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
pyrenophora_tritici_repentis_gca_003231365,EnsemblFungi,45151,Ptr239,GCA_003231365.1,2018-07-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,91,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_003231365.Ptr239.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
pyrenophora_tritici_repentis_gca_003231425,EnsemblFungi,45151,Ptr86-124,GCA_003231425.1,2019-11-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,52,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_003231425.Ptr86-124.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
pyrenophora_tritici_repentis_gca_008692205,EnsemblFungi,45151,Ptr_V0001,GCA_008692205.1,2019-11-CurtinUniversity,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,130,,GCF_003171515.1,PRJNA1128263,SAMN07420926,NQIK00000000.2,reference genome,45151,45151,Pyrenophora tritici-repentis,strain=M4,na,latest,Chromosome,Major,Full,2021-10-07,CUR_PTRM4_2.2,Curtin University,GCA_003171515.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/171/515/GCF_003171515.1_CUR_PTRM4_2.2,na,na,na,haploid,fungi,40738834,40738194,51.0,10,40,40,Curtin University,Annotation submitted by Curtin University,2024-06-26,15455,15455,0,29685100,Pyrenophora_tritici_repentis_gca_008692205.Ptr_V0001.dna.toplevel.fa,GCF_003171515.1_CUR_PTRM4_2.2_genomic.fna.gz
candida_haemuloni,EnsemblFungi,45357,GCA002926055v1,GCA_002926055.1,2018-05-01,N,N,N,Y,N,Y,candida_haemuloni_core_61_114_1,1,,GCF_002926055.2,PRJNA479898,SAMN08161437,PKFO00000000.1,reference genome,45357,45357,Candidozyma haemuli,strain=B11899,na,latest,Contig,Minor,Full,2018-02-13,CanHae_1.0,Centers for Disease Control and Prevention,GCA_002926055.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/926/055/GCF_002926055.2_CanHae_1.0,na,na,na,haploid,fungi,13274804,13274804,45.5,0,11,11,Centers for Disease Control and Prevention,Annotation submitted by Centers for Disease Control and Prevention,2018-07-06,5409,5249,157,30559369,Candida_haemuloni.GCA002926055v1.dna.toplevel.fa,GCF_002926055.2_CanHae_1.0_genomic.fna.gz
wickerhamiella_sorbophila_gca_002251995,EnsemblFungi,45607,ASM225199v2,GCA_002251995.2,2018-03-KRIBB,N,N,N,Y,N,Y,fungi_ascomycota4_collection_core_61_114_1,72,,GCF_002251995.1,PRJNA453587,SAMN06765614,NDIQ00000000.1,reference genome,45607,45607,Wickerhamiella sorbophila,strain=DS02,na,latest,Contig,Major,Full,2017-08-15,ASM225199v2,KRIBB,GCA_002251995.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/995/GCF_002251995.1_ASM225199v2,na,na,na,haploid,fungi,8129113,8129113,48.5,0,21,21,KRIBB,Annotation submitted by KRIBB,2018-05-01,4740,4740,0,na,Wickerhamiella_sorbophila_gca_002251995.ASM225199v2.dna.toplevel.fa,GCF_002251995.1_ASM225199v2_genomic.fna.gz
rhizoctonia_solani_gca_001286725,EnsemblFungi,456999,AG22IIIB,GCA_001286725.1,2015-08-CEBITEC,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,106,,GCF_016906535.1,PRJNA727464,SAMN14572378,na,reference genome,456999,456999,Rhizoctonia solani,strain=AG-1 IA,XN,latest,Complete Genome,Major,Full,2021-02-18,ASM1690653v1,China Agricultural University,GCA_016906535.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1,na,na,na,haploid,fungi,40703773,40703773,47.5,16,16,16,China Agricultural University,Annotation submitted by China Agricultural University,2021-08-27,12425,12301,119,na,Rhizoctonia_solani_gca_001286725.AG22IIIB.dna.toplevel.fa,GCF_016906535.1_ASM1690653v1_genomic.fna.gz
ogataea_polymorpha_gca_001664045,EnsemblFungi,460523,Hanpo2,GCA_001664045.1,2016-09-JGIPGF,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,148,,GCF_001664045.1,PRJNA342693,SAMN00726693,AECK00000000.1,reference genome,460523,460523,Ogataea polymorpha,strain=NCYC 495 leu1.1,na,latest,Contig,Major,Full,2016-06-17,Hanpo2,JGI-PGF,GCA_001664045.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/664/045/GCF_001664045.1_Hanpo2,na,na,na,haploid,fungi,8974371,8974371,48.0,0,7,7,JGI-PGF,Annotation submitted by JGI-PGF,2020-02-05,5233,5153,80,27535936,Ogataea_polymorpha_gca_001664045.Hanpo2.dna.toplevel.fa,GCF_001664045.1_Hanpo2_genomic.fna.gz
pseudovirgaria_hyperparasitica_gca_010093815,EnsemblFungi,470096,Psehy1,GCA_010093815.1,2020-02-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,168,,GCF_010093815.1,PRJNA625776,SAMN02745604,JAAEJS000000000.1,reference genome,470096,470096,Pseudovirgaria hyperparasitica,strain=CBS 121739,na,latest,Scaffold,Major,Full,2020-01-31,Psehy1,DOE Joint Genome Institute,GCA_010093815.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/815/GCF_010093815.1_Psehy1,na,assembly from type material,na,haploid,fungi,35440147,35168868,47.5,0,122,543,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-04-21,11298,11218,75,na,Pseudovirgaria_hyperparasitica_gca_010093815.Psehy1.dna.toplevel.fa,GCF_010093815.1_Psehy1_genomic.fna.gz
torulaspora_globosa_gca_013694445,EnsemblFungi,48254,ASM1369444v1,GCA_013694445.1,2020-07-UniversityCollegeDublin,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,233,,GCF_014133895.1,PRJNA670758,SAMN14605265,na,reference genome,48254,48254,Torulaspora globosa,strain=CBS764,na,latest,Complete Genome,Major,Full,2020-08-10,ASM1413389v1,University College Dublin,GCA_014133895.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/133/895/GCF_014133895.1_ASM1413389v1,na,assembly from type material,na,haploid,fungi,9281121,9281121,46.0,8,8,8,University College Dublin,Annotation submitted by University College Dublin,2024-12-04,5129,4930,198,na,Torulaspora_globosa_gca_013694445.ASM1369444v1.dna.toplevel.fa,GCF_014133895.1_ASM1413389v1_genomic.fna.gz
torulaspora_globosa_gca_014133895,EnsemblFungi,48254,ASM1413389v1,GCA_014133895.1,2020-08-UniversityCollegeDublin,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,234,,GCF_014133895.1,PRJNA670758,SAMN14605265,na,reference genome,48254,48254,Torulaspora globosa,strain=CBS764,na,latest,Complete Genome,Major,Full,2020-08-10,ASM1413389v1,University College Dublin,GCA_014133895.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/133/895/GCF_014133895.1_ASM1413389v1,na,assembly from type material,na,haploid,fungi,9281121,9281121,46.0,8,8,8,University College Dublin,Annotation submitted by University College Dublin,2024-12-04,5129,4930,198,na,Torulaspora_globosa_gca_014133895.ASM1413389v1.dna.toplevel.fa,GCF_014133895.1_ASM1413389v1_genomic.fna.gz
schizosaccharomyces_octosporus,EnsemblFungi,483514,SO6,GCA_000150505.2,2013-07-Broad,N,N,N,Y,Y,Y,schizosaccharomyces_octosporus_core_61_114_2,1,,GCF_000150505.1,PRJNA264110,SAMN02953709,ABHY00000000.3,reference genome,483514,4899,Schizosaccharomyces octosporus yFS286,strain=yFS286,na,latest,Scaffold,Major,Full,2013-07-30,SO6,Broad Institute,GCA_000150505.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/505/GCF_000150505.1_SO6,na,na,na,haploid,fungi,11634473,11262981,37.5,0,5,18,Broad Institute,Annotation submitted by Broad Institute,2023-12-29,5347,4986,361,21511999,,GCF_000150505.1_SO6_genomic.fna.gz
laccaria_bicolor_s238n_h82_gca_000143565,EnsemblFungi,486041,V1.0,GCA_000143565.1,2008-03-LaccariaGenomeConsortium,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,23,,GCF_000143565.1,PRJNA29019,SAMN02769624,ABFE00000000.1,reference genome,486041,29883,Laccaria bicolor S238N-H82,strain=S238N-H82,na,latest,Scaffold,Major,Full,2008-01-11,V1.0,Laccaria Genome Consortium,GCA_000143565.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/565/GCF_000143565.1_V1.0,na,na,na,haploid,fungi,64877444,58683330,47.0,0,665,4401,Laccaria Genome Consortium,Annotation submitted by Laccaria Genome Consortium,2023-11-13,18261,18213,0,18322534,Laccaria_bicolor_s238n_h82_gca_000143565.V1.0.dna.toplevel.fa,GCF_000143565.1_V1.0_genomic.fna.gz
pichia_kudriavzevii_gca_000764455,EnsemblFungi,4909,ASM76445v1,GCA_000764455.1,2014-10-UniversityofIllinoisUrbanaChampaignCarverBiotechnologyCenter,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,238,,GCF_003054445.1,PRJNA545694,SAMN08558011,na,reference genome,4909,4909,Pichia kudriavzevii,strain=CBS573,na,latest,Complete Genome,Major,Full,2018-04-17,ASM305444v1,University College Dublin,GCA_003054445.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/054/445/GCF_003054445.1_ASM305444v1,na,assembly from synonym type material,na,haploid,fungi,10812555,10812555,38.5,5,5,5,University College Dublin,Annotation submitted by University College Dublin,2019-06-16,5324,5139,185,na,Pichia_kudriavzevii_gca_000764455.ASM76445v1.dna.toplevel.fa,GCF_003054445.1_ASM305444v1_genomic.fna.gz
