Index,Sequence ID,Virus Tax ID,FTP Path,RefSeq Filename,Query Length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
24897,NC_047918,2070201,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/235/GCF_002958235.1_ASM295823v1,GCF_002958235.1_ASM295823v1_genomic.fna,81076,81076,/Users/gboldirev1/Documents/refseq/24897_NC_047918_blast.xml,0,0,0,0,0,0,0,0,81076,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24897_NC_047918_blast_subject_array_1748966587.bin
24898,NC_047919,2074138,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/295/GCF_002958295.1_ASM295829v1,GCF_002958295.1_ASM295829v1_genomic.fna,17603,17603,/Users/gboldirev1/Documents/refseq/24898_NC_047919_blast.xml,0,0,0,0,0,0,0,0,17603,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24898_NC_047919_blast_subject_array_1748966587.bin
24899,NC_047920,2079275,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/375/GCF_002958375.1_ASM295837v2,GCF_002958375.1_ASM295837v2_genomic.fna,44349,44349,/Users/gboldirev1/Documents/refseq/24899_NC_047920_blast.xml,0,0,0,0,0,0,0,0,44349,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24899_NC_047920_blast_subject_array_1748966587.bin
24900,NC_047921,2079280,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/395/GCF_002958395.1_ASM295839v1,GCF_002958395.1_ASM295839v1_genomic.fna,76889,76889,/Users/gboldirev1/Documents/refseq/24900_NC_047921_blast.xml,0,0,0,0,0,0,0,0,76889,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24900_NC_047921_blast_subject_array_1748966587.bin
24901,NC_047922,2079287,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/455/GCF_002958455.1_ASM295845v1,GCF_002958455.1_ASM295845v1_genomic.fna,40923,40923,/Users/gboldirev1/Documents/refseq/24901_NC_047922_blast.xml,0,0,0,0,0,0,0,0,40923,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24901_NC_047922_blast_subject_array_1748966587.bin
24902,NC_047923,2079317,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/515/GCF_002958515.1_ASM295851v1,GCF_002958515.1_ASM295851v1_genomic.fna,39482,39482,/Users/gboldirev1/Documents/refseq/24902_NC_047923_blast.xml,0,0,0,0,0,0,0,0,39482,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24902_NC_047923_blast_subject_array_1748966587.bin
24903,NC_047924,2079429,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/875/GCF_002958875.1_ASM295887v2,GCF_002958875.1_ASM295887v2_genomic.fna,141124,141124,/Users/gboldirev1/Documents/refseq/24903_NC_047924_blast.xml,0,0,0,0,0,0,0,0,141124,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24903_NC_047924_blast_subject_array_1748966587.bin
24904,NC_047925,2079432,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/895/GCF_002958895.1_Nyseid,GCF_002958895.1_Nyseid_genomic.fna,79221,79221,/Users/gboldirev1/Documents/refseq/24904_NC_047925_blast.xml,0,0,0,0,0,0,0,0,79221,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24904_NC_047925_blast_subject_array_1748966587.bin
24905,NC_047926,2079433,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/905/GCF_002958905.1_ASM295890v2,GCF_002958905.1_ASM295890v2_genomic.fna,139450,139450,/Users/gboldirev1/Documents/refseq/24905_NC_047926_blast.xml,0,0,0,0,0,0,0,0,139450,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24905_NC_047926_blast_subject_array_1748966588.bin
24906,NC_047927,2079534,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/958/915/GCF_002958915.1_ASM295891v1,GCF_002958915.1_ASM295891v1_genomic.fna,38823,38823,/Users/gboldirev1/Documents/refseq/24906_NC_047927_blast.xml,0,0,0,0,0,0,0,0,38823,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24906_NC_047927_blast_subject_array_1748966588.bin
24907,NC_047928,1879051,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/989/875/GCF_002989875.1_ASM298987v1,GCF_002989875.1_ASM298987v1_genomic.fna,11648,11648,/Users/gboldirev1/Documents/refseq/24907_NC_047928_blast.xml,0,0,0,0,0,0,0,0,11648,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24907_NC_047928_blast_subject_array_1748966588.bin
24908,NC_047929,1785176,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/989/995/GCF_002989995.1_ASM298999v1,GCF_002989995.1_ASM298999v1_genomic.fna,43036,43036,/Users/gboldirev1/Documents/refseq/24908_NC_047929_blast.xml,0,0,0,0,0,0,0,0,43036,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24908_NC_047929_blast_subject_array_1748966588.bin
24909,NC_047930,2060091,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/175/GCF_002990175.1_ASM299017v1,GCF_002990175.1_ASM299017v1_genomic.fna,41135,41135,/Users/gboldirev1/Documents/refseq/24909_NC_047930_blast.xml,0,0,0,0,0,0,0,0,41135,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24909_NC_047930_blast_subject_array_1748966588.bin
24910,NC_047931,2079431,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/195/GCF_002990195.1_Maenad,GCF_002990195.1_Maenad_genomic.fna,78646,78646,/Users/gboldirev1/Documents/refseq/24910_NC_047931_blast.xml,0,0,0,0,0,0,0,0,78646,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24910_NC_047931_blast_subject_array_1748966588.bin
24911,NC_047932,2079262,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/235/GCF_002990235.1_ASM299023v1,GCF_002990235.1_ASM299023v1_genomic.fna,156801,156801,/Users/gboldirev1/Documents/refseq/24911_NC_047932_blast.xml,0,0,0,0,0,0,0,0,156801,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24911_NC_047932_blast_subject_array_1748966588.bin
24912,NC_047933,2079544,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/265/GCF_002990265.1_ASM299026v1,GCF_002990265.1_ASM299026v1_genomic.fna,43184,43184,/Users/gboldirev1/Documents/refseq/24912_NC_047933_blast.xml,0,0,0,0,0,0,0,0,43184,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24912_NC_047933_blast_subject_array_1748966588.bin
24913,NC_047934,2052746,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/525/GCF_002990525.1_ASM299052v1,GCF_002990525.1_ASM299052v1_genomic.fna,39034,39034,/Users/gboldirev1/Documents/refseq/24913_NC_047934_blast.xml,0,0,0,0,0,0,0,0,39034,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24913_NC_047934_blast_subject_array_1748966588.bin
24914,NC_047935,2052754,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/725/GCF_002990725.1_ASM299072v1,GCF_002990725.1_ASM299072v1_genomic.fna,38391,38391,/Users/gboldirev1/Documents/refseq/24914_NC_047935_blast.xml,0,0,0,0,0,0,0,0,38391,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24914_NC_047935_blast_subject_array_1748966588.bin
24915,NC_047936,2052752,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/765/GCF_002990765.1_ASM299076v1,GCF_002990765.1_ASM299076v1_genomic.fna,40694,40694,/Users/gboldirev1/Documents/refseq/24915_NC_047936_blast.xml,0,0,0,0,0,0,0,0,40694,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24915_NC_047936_blast_subject_array_1748966588.bin
24916,NC_047937,2052753,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/805/GCF_002990805.1_ASM299080v1,GCF_002990805.1_ASM299080v1_genomic.fna,40075,40075,/Users/gboldirev1/Documents/refseq/24916_NC_047937_blast.xml,0,0,0,0,0,0,0,0,40075,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24916_NC_047937_blast_subject_array_1748966588.bin
24917,NC_047938,2496550,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/990/945/GCF_002990945.1_ASM299094v1,GCF_002990945.1_ASM299094v1_genomic.fna,51811,51811,/Users/gboldirev1/Documents/refseq/24917_NC_047938_blast.xml,0,0,0,0,0,0,0,0,51811,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24917_NC_047938_blast_subject_array_1748966588.bin
24918,NC_047939,1176766,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/991/125/GCF_002991125.1_ASM299112v1,GCF_002991125.1_ASM299112v1_genomic.fna,37714,37714,/Users/gboldirev1/Documents/refseq/24918_NC_047939_blast.xml,0,0,0,0,0,0,0,0,37714,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24918_NC_047939_blast_subject_array_1748966588.bin
24919,NC_047940,1176767,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/991/165/GCF_002991165.1_ASM299116v1,GCF_002991165.1_ASM299116v1_genomic.fna,38288,38288,/Users/gboldirev1/Documents/refseq/24919_NC_047940_blast.xml,0,0,0,0,0,0,0,0,38288,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24919_NC_047940_blast_subject_array_1748966588.bin
24920,NC_047941,2081603,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/997/375/GCF_002997375.1_ASM299737v2,GCF_002997375.1_ASM299737v2_genomic.fna,41832,41832,/Users/gboldirev1/Documents/refseq/24920_NC_047941_blast.xml,0,0,0,0,0,0,0,0,41832,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24920_NC_047941_blast_subject_array_1748966588.bin
24921,NC_047942,2099356,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/997/865/GCF_002997865.1_ASM299786v1,GCF_002997865.1_ASM299786v1_genomic.fna,39752,39752,/Users/gboldirev1/Documents/refseq/24921_NC_047942_blast.xml,0,0,0,0,0,0,0,0,39752,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24921_NC_047942_blast_subject_array_1748966588.bin
24922,NC_047943,1980140,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/012/505/GCF_003012505.1_ASM301250v1,GCF_003012505.1_ASM301250v1_genomic.fna,15010,15010,/Users/gboldirev1/Documents/refseq/24922_NC_047943_blast.xml,0,0,0,0,0,0,0,0,15010,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24922_NC_047943_blast_subject_array_1748966588.bin
24923,NC_047944,2099390,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/023/915/GCF_003023915.1_ASM302391v1,GCF_003023915.1_ASM302391v1_genomic.fna,45135,45135,/Users/gboldirev1/Documents/refseq/24923_NC_047944_blast.xml,0,0,0,0,0,0,0,0,45135,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24923_NC_047944_blast_subject_array_1748966588.bin
24924,NC_047945,2126734,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/023/925/GCF_003023925.1_ASM302392v1,GCF_003023925.1_ASM302392v1_genomic.fna,142978,142978,/Users/gboldirev1/Documents/refseq/24924_NC_047945_blast.xml,0,0,0,0,0,0,0,0,142978,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24924_NC_047945_blast_subject_array_1748966588.bin
24925,NC_047946,2070026,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/025/GCF_003031025.1_ASM303102v1,GCF_003031025.1_ASM303102v1_genomic.fna,41297,41297,/Users/gboldirev1/Documents/refseq/24925_NC_047946_blast.xml,0,0,0,0,0,0,0,0,41297,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24925_NC_047946_blast_subject_array_1748966588.bin
24926,NC_047947,2136179,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/035/GCF_003031035.1_ASM303103v1,GCF_003031035.1_ASM303103v1_genomic.fna,51818,51818,/Users/gboldirev1/Documents/refseq/24926_NC_047947_blast.xml,0,0,0,0,0,0,0,0,51818,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24926_NC_047947_blast_subject_array_1748966588.bin
24927,NC_047948,2126724,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/034/595/GCF_003034595.1_ASM303459v1,GCF_003034595.1_ASM303459v1_genomic.fna,149229,149229,/Users/gboldirev1/Documents/refseq/24927_NC_047948_blast.xml,0,0,0,0,0,0,0,0,149229,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24927_NC_047948_blast_subject_array_1748966588.bin
24928,NC_047949,2138298,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/044/095/GCF_003044095.1_ASM304409v1,GCF_003044095.1_ASM304409v1_genomic.fna,112558,112558,/Users/gboldirev1/Documents/refseq/24928_NC_047949_blast.xml,0,0,0,0,0,0,0,0,112558,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24928_NC_047949_blast_subject_array_1748966588.bin
24929,NC_047950,2138299,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/044/105/GCF_003044105.1_ASM304410v1,GCF_003044105.1_ASM304410v1_genomic.fna,115739,115739,/Users/gboldirev1/Documents/refseq/24929_NC_047950_blast.xml,0,0,0,0,0,0,0,0,115739,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24929_NC_047950_blast_subject_array_1748966588.bin
24930,NC_047951,1206556,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/047/835/GCF_003047835.1_ASM304783v1,GCF_003047835.1_ASM304783v1_genomic.fna,42085,42085,/Users/gboldirev1/Documents/refseq/24930_NC_047951_blast.xml,0,0,0,0,0,0,0,0,42085,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24930_NC_047951_blast_subject_array_1748966588.bin
24931,NC_047952,1962679,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/059/655/GCF_003059655.1_ASM305965v1,GCF_003059655.1_ASM305965v1_genomic.fna,43337,43337,/Users/gboldirev1/Documents/refseq/24931_NC_047952_blast.xml,0,0,0,0,0,0,0,0,43337,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24931_NC_047952_blast_subject_array_1748966588.bin
24932,NC_047953,2161784,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/059/785/GCF_003059785.1_ASM305978v1,GCF_003059785.1_ASM305978v1_genomic.fna,44205,44205,/Users/gboldirev1/Documents/refseq/24932_NC_047953_blast.xml,0,0,0,0,0,0,0,0,44205,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24932_NC_047953_blast_subject_array_1748966588.bin
24933,NC_047954,2163985,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/093/955/GCF_003093955.1_ASM309395v1,GCF_003093955.1_ASM309395v1_genomic.fna,46644,46644,/Users/gboldirev1/Documents/refseq/24933_NC_047954_blast.xml,0,0,0,0,0,0,0,0,46644,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24933_NC_047954_blast_subject_array_1748966588.bin
24934,NC_047955,2163984,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/093/975/GCF_003093975.1_ASM309397v1,GCF_003093975.1_ASM309397v1_genomic.fna,45779,45779,/Users/gboldirev1/Documents/refseq/24934_NC_047955_blast.xml,0,0,0,0,0,0,0,0,45779,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24934_NC_047955_blast_subject_array_1748966588.bin
24935,NC_047956,2163982,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/093/995/GCF_003093995.1_ASM309399v1,GCF_003093995.1_ASM309399v1_genomic.fna,46585,46585,/Users/gboldirev1/Documents/refseq/24935_NC_047956_blast.xml,0,0,0,0,0,0,0,0,46585,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24935_NC_047956_blast_subject_array_1748966588.bin
24936,NC_047957,2163983,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/015/GCF_003094015.1_ASM309401v1,GCF_003094015.1_ASM309401v1_genomic.fna,45756,45756,/Users/gboldirev1/Documents/refseq/24936_NC_047957_blast.xml,0,0,0,0,0,0,0,0,45756,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24936_NC_047957_blast_subject_array_1748966588.bin
24937,NC_047958,2115967,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/055/GCF_003094055.1_ASM309405v1,GCF_003094055.1_ASM309405v1_genomic.fna,42250,42250,/Users/gboldirev1/Documents/refseq/24937_NC_047958_blast.xml,0,0,0,0,0,0,0,0,42250,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24937_NC_047958_blast_subject_array_1748966588.bin
24938,NC_047959,2163886,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/075/GCF_003094075.1_ASM309407v1,GCF_003094075.1_ASM309407v1_genomic.fna,50354,50354,/Users/gboldirev1/Documents/refseq/24938_NC_047959_blast.xml,0,0,0,0,0,0,0,0,50354,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24938_NC_047959_blast_subject_array_1748966588.bin
24939,NC_047960,2496546,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/215/GCF_003094215.1_ASM309421v1,GCF_003094215.1_ASM309421v1_genomic.fna,50048,50048,/Users/gboldirev1/Documents/refseq/24939_NC_047960_blast.xml,0,0,0,0,0,0,0,0,50048,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24939_NC_047960_blast_subject_array_1748966588.bin
24940,NC_047961,2163630,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/255/GCF_003094255.1_ASM309425v2,GCF_003094255.1_ASM309425v2_genomic.fna,40484,40484,/Users/gboldirev1/Documents/refseq/24940_NC_047961_blast.xml,0,0,0,0,0,0,0,0,40484,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24940_NC_047961_blast_subject_array_1748966588.bin
24941,NC_047962,2163636,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/275/GCF_003094275.1_ASM309427v1,GCF_003094275.1_ASM309427v1_genomic.fna,61939,61939,/Users/gboldirev1/Documents/refseq/24941_NC_047962_blast.xml,0,0,0,0,0,0,0,0,61939,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24941_NC_047962_blast_subject_array_1748966588.bin
24942,NC_047963,2163634,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/295/GCF_003094295.1_ASM309429v1,GCF_003094295.1_ASM309429v1_genomic.fna,40552,40552,/Users/gboldirev1/Documents/refseq/24942_NC_047963_blast.xml,0,0,0,0,0,0,0,0,40552,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24942_NC_047963_blast_subject_array_1748966588.bin
24943,NC_047964,2163631,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/094/335/GCF_003094335.1_ASM309433v1,GCF_003094335.1_ASM309433v1_genomic.fna,39699,39699,/Users/gboldirev1/Documents/refseq/24943_NC_047964_blast.xml,0,0,0,0,0,0,0,0,39699,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24943_NC_047964_blast_subject_array_1748966588.bin
24944,NC_047965,2163970,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/143/215/GCF_003143215.1_ASM314321v2,GCF_003143215.1_ASM314321v2_genomic.fna,40822,40822,/Users/gboldirev1/Documents/refseq/24944_NC_047965_blast.xml,0,0,0,0,0,0,0,0,40822,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24944_NC_047965_blast_subject_array_1748966588.bin
24945,NC_047966,2163976,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/143/375/GCF_003143375.1_ASM314337v2,GCF_003143375.1_ASM314337v2_genomic.fna,42696,42696,/Users/gboldirev1/Documents/refseq/24945_NC_047966_blast.xml,0,0,0,0,0,0,0,0,42696,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24945_NC_047966_blast_subject_array_1748966588.bin
24946,NC_047967,1548908,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/147/045/GCF_003147045.1_ASM314704v1,GCF_003147045.1_ASM314704v1_genomic.fna,42750,42750,/Users/gboldirev1/Documents/refseq/24946_NC_047967_blast.xml,0,0,0,0,0,0,0,0,42750,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24946_NC_047967_blast_subject_array_1748966588.bin
24947,NC_047968,2790304,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/181/215/GCF_003181215.1_ASM318121v1,GCF_003181215.1_ASM318121v1_genomic.fna,40635,40635,/Users/gboldirev1/Documents/refseq/24947_NC_047968_blast.xml,0,0,0,0,0,0,0,0,40635,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24947_NC_047968_blast_subject_array_1748966588.bin
24948,NC_047969,2790305,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/181/235/GCF_003181235.1_ASM318123v1,GCF_003181235.1_ASM318123v1_genomic.fna,41161,41161,/Users/gboldirev1/Documents/refseq/24948_NC_047969_blast.xml,0,0,0,0,0,0,0,0,41161,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24948_NC_047969_blast_subject_array_1748966588.bin
24949,NC_047970,2790306,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/181/255/GCF_003181255.1_ASM318125v1,GCF_003181255.1_ASM318125v1_genomic.fna,40540,40540,/Users/gboldirev1/Documents/refseq/24949_NC_047970_blast.xml,0,0,0,0,0,0,0,0,40540,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24949_NC_047970_blast_subject_array_1748966588.bin
24950,NC_047971,2790307,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/181/275/GCF_003181275.1_ASM318127v1,GCF_003181275.1_ASM318127v1_genomic.fna,40337,40337,/Users/gboldirev1/Documents/refseq/24950_NC_047971_blast.xml,0,0,0,0,0,0,0,0,40337,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24950_NC_047971_blast_subject_array_1748966588.bin
24951,NC_047972,2182350,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/182/885/GCF_003182885.1_ASM318288v1,GCF_003182885.1_ASM318288v1_genomic.fna,38684,38684,/Users/gboldirev1/Documents/refseq/24951_NC_047972_blast.xml,0,0,0,0,0,0,0,0,38684,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24951_NC_047972_blast_subject_array_1748966588.bin
24952,NC_047973,2182354,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/182/965/GCF_003182965.1_ASM318296v1,GCF_003182965.1_ASM318296v1_genomic.fna,61769,61769,/Users/gboldirev1/Documents/refseq/24952_NC_047973_blast.xml,0,0,0,0,0,0,0,0,61769,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24952_NC_047973_blast_subject_array_1748966588.bin
24953,NC_047974,2182360,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/182/985/GCF_003182985.1_ASM318298v1,GCF_003182985.1_ASM318298v1_genomic.fna,53912,53912,/Users/gboldirev1/Documents/refseq/24953_NC_047974_blast.xml,0,0,0,0,0,0,0,0,53912,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24953_NC_047974_blast_subject_array_1748966588.bin
24954,NC_047975,2182357,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/183/145/GCF_003183145.1_ASM318314v1,GCF_003183145.1_ASM318314v1_genomic.fna,62312,62312,/Users/gboldirev1/Documents/refseq/24954_NC_047975_blast.xml,0,0,0,0,0,0,0,0,62312,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24954_NC_047975_blast_subject_array_1748966588.bin
24955,NC_047976,2992928,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/183/345/GCF_003183345.1_ASM318334v1,GCF_003183345.1_ASM318334v1_genomic.fna,52935,52935,/Users/gboldirev1/Documents/refseq/24955_NC_047976_blast.xml,0,0,0,0,0,0,0,0,52935,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24955_NC_047976_blast_subject_array_1748966588.bin
24956,NC_047977,2182341,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/183/625/GCF_003183625.1_ASM318362v1,GCF_003183625.1_ASM318362v1_genomic.fna,97757,97757,/Users/gboldirev1/Documents/refseq/24956_NC_047977_blast.xml,0,0,0,0,0,0,0,0,97757,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24956_NC_047977_blast_subject_array_1748966589.bin
24957,NC_047978,2182346,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/183/745/GCF_003183745.1_ASM318374v1,GCF_003183745.1_ASM318374v1_genomic.fna,54065,54065,/Users/gboldirev1/Documents/refseq/24957_NC_047978_blast.xml,0,0,0,0,0,0,0,0,54065,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24957_NC_047978_blast_subject_array_1748966589.bin
24958,NC_047979,2182345,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/183/765/GCF_003183765.1_ASM318376v1,GCF_003183765.1_ASM318376v1_genomic.fna,101665,101665,/Users/gboldirev1/Documents/refseq/24958_NC_047979_blast.xml,0,0,0,0,0,0,0,0,101665,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24958_NC_047979_blast_subject_array_1748966589.bin
24959,NC_047980,1958964,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/203/715/GCF_003203715.1_ASM320371v1,GCF_003203715.1_ASM320371v1_genomic.fna,40578,40578,/Users/gboldirev1/Documents/refseq/24959_NC_047980_blast.xml,0,0,0,0,0,0,0,0,40578,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24959_NC_047980_blast_subject_array_1748966589.bin
24960,NC_047981,1983557,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/226/655/GCF_003226655.1_ASM322665v1,GCF_003226655.1_ASM322665v1_genomic.fna,40184,40184,/Users/gboldirev1/Documents/refseq/24960_NC_047981_blast.xml,0,0,0,0,0,0,0,0,40184,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24960_NC_047981_blast_subject_array_1748966589.bin
24961,NC_047982,2041351,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/515/GCF_003288515.1_ASM328851v1,GCF_003288515.1_ASM328851v1_genomic.fna,39628,39628,/Users/gboldirev1/Documents/refseq/24961_NC_047982_blast.xml,0,0,0,0,0,0,0,0,39628,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24961_NC_047982_blast_subject_array_1748966589.bin
24962,NC_047983,2048517,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/288/535/GCF_003288535.1_ASM328853v1,GCF_003288535.1_ASM328853v1_genomic.fna,43416,43416,/Users/gboldirev1/Documents/refseq/24962_NC_047983_blast.xml,0,0,0,0,0,0,0,0,43416,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/24962_NC_047983_blast_subject_array_1748966589.bin
