Index	Sequence ID	Virus Tax ID	FTP Path	RefSeq Filename
21085	NC_032595	1922637	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/865/GCF_001933865.1_ViralProj359823	GCF_001933865.1_ViralProj359823_genomic.fna
21086	NC_032596	1922676	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/205/GCF_001935205.1_ViralProj359918	GCF_001935205.1_ViralProj359918_genomic.fna
21087	NC_032597	1922636	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/685/GCF_001934685.1_ViralProj359824	GCF_001934685.1_ViralProj359824_genomic.fna
21088	NC_032598	1922631	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/705/GCF_001934705.1_ViralProj359828	GCF_001934705.1_ViralProj359828_genomic.fna
21089	NC_032599	1922590	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/105/GCF_001935105.1_ViralProj359898	GCF_001935105.1_ViralProj359898_genomic.fna
21090	NC_032600	1922626	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/645/GCF_001933645.1_ViralProj359833	GCF_001933645.1_ViralProj359833_genomic.fna
21091	NC_032601	1922532	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/125/GCF_001934125.1_ViralProj359875	GCF_001934125.1_ViralProj359875_genomic.fna
21092	NC_032602	1922552	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/845/GCF_001934845.1_ViralProj359856	GCF_001934845.1_ViralProj359856_genomic.fna
21093	NC_032603	1922589	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/485/GCF_001935485.1_ViralProj359899	GCF_001935485.1_ViralProj359899_genomic.fna
21094	NC_032604	1922533	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/485/GCF_001934485.1_ViralProj359874	GCF_001934485.1_ViralProj359874_genomic.fna
21095	NC_032605	1922547	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/925/GCF_001934925.1_ViralProj359861	GCF_001934925.1_ViralProj359861_genomic.fna
21096	NC_032606	1922592	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/325/GCF_001935325.1_ViralProj359896	GCF_001935325.1_ViralProj359896_genomic.fna
21097	NC_032607	1922558	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/825/GCF_001934825.1_ViralProj359852	GCF_001934825.1_ViralProj359852_genomic.fna
21098	NC_032608	1922619	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/665/GCF_001933665.1_ViralProj359837	GCF_001933665.1_ViralProj359837_genomic.fna
21099	NC_032609	1922675	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/585/GCF_001935585.1_ViralProj359919	GCF_001935585.1_ViralProj359919_genomic.fna
21100	NC_032610	1922633	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/245/GCF_001934245.1_ViralProj359826	GCF_001934245.1_ViralProj359826_genomic.fna
21101	NC_032611	1922554	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/385/GCF_001934385.1_ViralProj359854	GCF_001934385.1_ViralProj359854_genomic.fna
21102	NC_032612	1922556	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/745/GCF_001933745.1_ViralProj359853	GCF_001933745.1_ViralProj359853_genomic.fna
21103	NC_032613	1922559	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/005/GCF_001934005.1_ViralProj359851	GCF_001934005.1_ViralProj359851_genomic.fna
21104	NC_032614	1922621	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/745/GCF_001934745.1_ViralProj359836	GCF_001934745.1_ViralProj359836_genomic.fna
21105	NC_032615	1922567	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/545/GCF_001935545.1_ViralProj359911	GCF_001935545.1_ViralProj359911_genomic.fna
21106	NC_032616	1922678	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/425/GCF_001935425.1_ViralProj359916	GCF_001935425.1_ViralProj359916_genomic.fna
21107	NC_032617	1922535	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/625/GCF_001935625.1_ViralProj359872	GCF_001935625.1_ViralProj359872_genomic.fna
21108	NC_032618	1922544	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/885/GCF_001934885.1_ViralProj359864	GCF_001934885.1_ViralProj359864_genomic.fna
21109	NC_032619	1922583	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/365/GCF_001935365.1_ViralProj359904	GCF_001935365.1_ViralProj359904_genomic.fna
21110	NC_032620	1922571	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/805/GCF_001935805.1_ViralProj359909	GCF_001935805.1_ViralProj359909_genomic.fna
21111	NC_032621	1922612	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/965/GCF_001933965.1_ViralProj359843	GCF_001933965.1_ViralProj359843_genomic.fna
21112	NC_032622	1922658	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/625/GCF_001934625.1_ViralProj359812	GCF_001934625.1_ViralProj359812_genomic.fna
21113	NC_032623	1922564	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/825/GCF_001935825.1_ViralProj359913	GCF_001935825.1_ViralProj359913_genomic.fna
21114	NC_032624	1922657	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/545/GCF_001933545.1_ViralProj359813	GCF_001933545.1_ViralProj359813_genomic.fna
21115	NC_032625	1922550	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/405/GCF_001934405.1_ViralProj359858	GCF_001934405.1_ViralProj359858_genomic.fna
21116	NC_032626	1922613	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/325/GCF_001934325.1_ViralProj359842	GCF_001934325.1_ViralProj359842_genomic.fna
21117	NC_032627	1922534	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/985/GCF_001934985.1_ViralProj359873	GCF_001934985.1_ViralProj359873_genomic.fna
21118	NC_032628	1922644	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/725/GCF_001935725.1_ViralProj359893	GCF_001935725.1_ViralProj359893_genomic.fna
21119	NC_032629	1922538	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/465/GCF_001934465.1_ViralProj359870	GCF_001934465.1_ViralProj359870_genomic.fna
21120	NC_032630	1922561	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/725/GCF_001933725.1_ViralProj359849	GCF_001933725.1_ViralProj359849_genomic.fna
21121	NC_032631	1922551	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/765/GCF_001933765.1_ViralProj359857	GCF_001933765.1_ViralProj359857_genomic.fna
21122	NC_032632	1922563	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/985/GCF_001933985.1_ViralProj359847	GCF_001933985.1_ViralProj359847_genomic.fna
21123	NC_032633	1922543	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/945/GCF_001934945.1_ViralProj359865	GCF_001934945.1_ViralProj359865_genomic.fna
21124	NC_032634	1922611	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/785/GCF_001934785.1_ViralProj359844	GCF_001934785.1_ViralProj359844_genomic.fna
21125	NC_032635	1922545	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/065/GCF_001934065.1_ViralProj359863	GCF_001934065.1_ViralProj359863_genomic.fna
21126	NC_032636	1922566	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/405/GCF_001935405.1_ViralProj359912	GCF_001935405.1_ViralProj359912_genomic.fna
21127	NC_032637	1922601	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/025/GCF_001935025.1_ViralProj359881	GCF_001935025.1_ViralProj359881_genomic.fna
21128	NC_032638	1922638	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/225/GCF_001934225.1_ViralProj359822	GCF_001934225.1_ViralProj359822_genomic.fna
21129	NC_032639	1922576	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/145/GCF_001935145.1_ViralProj359906	GCF_001935145.1_ViralProj359906_genomic.fna
21130	NC_032640	1922596	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/045/GCF_001935045.1_ViralProj359885	GCF_001935045.1_ViralProj359885_genomic.fna
21131	NC_032641	1922662	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/934/605/GCF_001934605.1_ViralProj359808	GCF_001934605.1_ViralProj359808_genomic.fna
21132	NC_032642	1922630	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/625/GCF_001933625.1_ViralProj359829	GCF_001933625.1_ViralProj359829_genomic.fna
21133	NC_032643	1922585	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/935/125/GCF_001935125.1_ViralProj359902	GCF_001935125.1_ViralProj359902_genomic.fna
21134	NC_032644	1922634	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/933/605/GCF_001933605.1_ViralProj359825	GCF_001933605.1_ViralProj359825_genomic.fna
21139	NC_032681	1930825	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/939/235/GCF_001939235.1_ViralProj360141	GCF_001939235.1_ViralProj360141_genomic.fna
21140	NC_032682	1755290	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/939/215/GCF_001939215.2_ViralProj360303	GCF_001939215.2_ViralProj360303_genomic.fna
21141	NC_032726	1922722	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/275/GCF_001967275.1_ViralProj360421	GCF_001967275.1_ViralProj360421_genomic.fna
21142	NC_032727	1922956	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/968/355/GCF_001968355.1_ViralProj360860	GCF_001968355.1_ViralProj360860_genomic.fna
21143	NC_032728	1930920	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/335/GCF_001957335.1_ViralProj360992	GCF_001957335.1_ViralProj360992_genomic.fna
21144	NC_032729	1930921	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/715/GCF_001957715.1_ViralProj361679	GCF_001957715.1_ViralProj361679_genomic.fna
21145	NC_032730	1508224	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/962/315/GCF_001962315.1_ViralProj361952	GCF_001962315.1_ViralProj361952_genomic.fna
21146	NC_032731	1923288	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/055/GCF_001965055.1_ViralProj362170	GCF_001965055.1_ViralProj362170_genomic.fna
21147	NC_032732	1923466	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/755/GCF_001960755.1_ViralProj361811	GCF_001960755.1_ViralProj361811_genomic.fna
21148	NC_032733	1923298	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/715/GCF_001965715.1_ViralProj362161	GCF_001965715.1_ViralProj362161_genomic.fna
21149	NC_032734	1923308	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/962/115/GCF_001962115.1_ViralProj361910	GCF_001962115.1_ViralProj361910_genomic.fna
21150	NC_032735	1923249	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/615/GCF_001957615.1_ViralProj361659	GCF_001957615.1_ViralProj361659_genomic.fna
21151	NC_032736	1922902	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/815/GCF_001966815.1_ViralProj362099	GCF_001966815.1_ViralProj362099_genomic.fna
21152	NC_032737	1922789	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/962/475/GCF_001962475.1_ViralProj361984	GCF_001962475.1_ViralProj361984_genomic.fna
21153	NC_032738	1923011	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/935/GCF_001966935.1_ViralProj362123	GCF_001966935.1_ViralProj362123_genomic.fna
21154	NC_032739	1923479	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/958/455/GCF_001958455.1_ViralProj361801	GCF_001958455.1_ViralProj361801_genomic.fna
21155	NC_032740	1922769	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/475/GCF_001963475.1_ViralProj361998	GCF_001963475.1_ViralProj361998_genomic.fna
21156	NC_032741	1923287	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/575/GCF_001966575.1_ViralProj362171	GCF_001966575.1_ViralProj362171_genomic.fna
21157	NC_032742	1923577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/958/935/GCF_001958935.1_ViralProj361748	GCF_001958935.1_ViralProj361748_genomic.fna
21158	NC_032743	1923136	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/968/555/GCF_001968555.1_ViralProj361642	GCF_001968555.1_ViralProj361642_genomic.fna
21159	NC_032744	1923578	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/435/GCF_001960435.1_ViralProj361747	GCF_001960435.1_ViralProj361747_genomic.fna
21160	NC_032745	1922901	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/415/GCF_001965415.1_ViralProj362100	GCF_001965415.1_ViralProj362100_genomic.fna
21161	NC_032746	1922736	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/915/GCF_001963915.1_ViralProj361967	GCF_001963915.1_ViralProj361967_genomic.fna
21162	NC_032747	1922715	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/961/715/GCF_001961715.1_ViralProj361981	GCF_001961715.1_ViralProj361981_genomic.fna
21163	NC_032748	1923125	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/595/GCF_001965595.1_ViralProj362136	GCF_001965595.1_ViralProj362136_genomic.fna
21164	NC_032749	1922798	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/962/735/GCF_001962735.1_ViralProj362036	GCF_001962735.1_ViralProj362036_genomic.fna
21165	NC_032750	1923431	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/275/GCF_001960275.1_ViralProj361834	GCF_001960275.1_ViralProj361834_genomic.fna
21166	NC_032751	1923254	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/595/GCF_001957595.1_ViralProj361655	GCF_001957595.1_ViralProj361655_genomic.fna
21167	NC_032752	1923128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/395/GCF_001966395.1_ViralProj362134	GCF_001966395.1_ViralProj362134_genomic.fna
21168	NC_032753	1923246	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/575/GCF_001967575.1_ViralProj361661	GCF_001967575.1_ViralProj361661_genomic.fna
21169	NC_032754	1923429	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/959/375/GCF_001959375.1_ViralProj361838	GCF_001959375.1_ViralProj361838_genomic.fna
21170	NC_032755	1922792	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/395/GCF_001963395.1_ViralProj361982	GCF_001963395.1_ViralProj361982_genomic.fna
21171	NC_032756	1923121	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/615/GCF_001965615.1_ViralProj362140	GCF_001965615.1_ViralProj362140_genomic.fna
21172	NC_032757	1923094	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/835/GCF_001966835.1_ViralProj362103	GCF_001966835.1_ViralProj362103_genomic.fna
21173	NC_032758	1923253	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/968/055/GCF_001968055.1_ViralProj361656	GCF_001968055.1_ViralProj361656_genomic.fna
21174	NC_032759	1923138	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/975/GCF_001967975.1_ViralProj361640	GCF_001967975.1_ViralProj361640_genomic.fna
21175	NC_032760	1922708	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/962/195/GCF_001962195.1_ViralProj361928	GCF_001962195.1_ViralProj361928_genomic.fna
21176	NC_032761	1922793	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/964/415/GCF_001964415.1_ViralProj362041	GCF_001964415.1_ViralProj362041_genomic.fna
21177	NC_032762	1923433	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/958/615/GCF_001958615.1_ViralProj361833	GCF_001958615.1_ViralProj361833_genomic.fna
21178	NC_032763	1923510	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/595/GCF_001960595.1_ViralProj361779	GCF_001960595.1_ViralProj361779_genomic.fna
21179	NC_032764	1923252	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/555/GCF_001967555.1_ViralProj361657	GCF_001967555.1_ViralProj361657_genomic.fna
21180	NC_032765	1923342	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/961/275/GCF_001961275.1_ViralProj361891	GCF_001961275.1_ViralProj361891_genomic.fna
21181	NC_032766	1923009	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/535/GCF_001965535.1_ViralProj362124	GCF_001965535.1_ViralProj362124_genomic.fna
21182	NC_032767	1923289	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/755/GCF_001965755.1_ViralProj362169	GCF_001965755.1_ViralProj362169_genomic.fna
21183	NC_032768	1923296	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/015/GCF_001965015.1_ViralProj362162	GCF_001965015.1_ViralProj362162_genomic.fna
21184	NC_032769	1923123	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/415/GCF_001966415.1_ViralProj362138	GCF_001966415.1_ViralProj362138_genomic.fna
21185	NC_032770	1923116	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/964/935/GCF_001964935.1_ViralProj362145	GCF_001964935.1_ViralProj362145_genomic.fna
21186	NC_032771	1923130	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/575/GCF_001965575.1_ViralProj362132	GCF_001965575.1_ViralProj362132_genomic.fna
21187	NC_032772	1923091	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/255/GCF_001966255.1_ViralProj362106	GCF_001966255.1_ViralProj362106_genomic.fna
21188	NC_032773	1922787	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/415/GCF_001963415.1_ViralProj361986	GCF_001963415.1_ViralProj361986_genomic.fna
21189	NC_032774	1922870	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/964/495/GCF_001964495.1_ViralProj362057	GCF_001964495.1_ViralProj362057_genomic.fna
21190	NC_032775	1923281	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/965/075/GCF_001965075.1_ViralProj362174	GCF_001965075.1_ViralProj362174_genomic.fna
21191	NC_032776	1923109	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/075/GCF_001967075.1_ViralProj362151	GCF_001967075.1_ViralProj362151_genomic.fna
21192	NC_032777	1923154	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/968/475/GCF_001968475.1_ViralProj361625	GCF_001968475.1_ViralProj361625_genomic.fna
21193	NC_032778	1923090	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/855/GCF_001966855.1_ViralProj362107	GCF_001966855.1_ViralProj362107_genomic.fna
21194	NC_032779	1922785	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/962/495/GCF_001962495.1_ViralProj361988	GCF_001962495.1_ViralProj361988_genomic.fna
21195	NC_032780	1923095	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/235/GCF_001966235.1_ViralProj362102	GCF_001966235.1_ViralProj362102_genomic.fna
21196	NC_032781	1923480	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/959/195/GCF_001959195.1_ViralProj361800	GCF_001959195.1_ViralProj361800_genomic.fna
21197	NC_032782	1923294	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/135/GCF_001967135.1_ViralProj362164	GCF_001967135.1_ViralProj362164_genomic.fna
21198	NC_032783	1923188	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/655/GCF_001957655.1_ViralProj361667	GCF_001957655.1_ViralProj361667_genomic.fna
21199	NC_032784	1923650	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/775/GCF_001957775.1_ViralProj361691	GCF_001957775.1_ViralProj361691_genomic.fna
21200	NC_032785	1923454	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/958/535/GCF_001958535.1_ViralProj361817	GCF_001958535.1_ViralProj361817_genomic.fna
21201	NC_032786	1922737	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/315/GCF_001963315.1_ViralProj361966	GCF_001963315.1_ViralProj361966_genomic.fna
21202	NC_032787	1922719	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/961/695/GCF_001961695.1_ViralProj361977	GCF_001961695.1_ViralProj361977_genomic.fna
21203	NC_032788	1922791	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/995/GCF_001963995.1_ViralProj361983	GCF_001963995.1_ViralProj361983_genomic.fna
21204	NC_032789	1923272	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/968/375/GCF_001968375.1_ViralProj361604	GCF_001968375.1_ViralProj361604_genomic.fna
21205	NC_032790	1923119	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/435/GCF_001966435.1_ViralProj362142	GCF_001966435.1_ViralProj362142_genomic.fna
21206	NC_032791	1923531	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/958/335/GCF_001958335.1_ViralProj361777	GCF_001958335.1_ViralProj361777_genomic.fna
21207	NC_032792	1923430	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/875/GCF_001960875.1_ViralProj361835	GCF_001960875.1_ViralProj361835_genomic.fna
21208	NC_032793	1923481	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/695/GCF_001960695.1_ViralProj361799	GCF_001960695.1_ViralProj361799_genomic.fna
21209	NC_032794	1922795	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/964/275/GCF_001964275.1_ViralProj362039	GCF_001964275.1_ViralProj362039_genomic.fna
21210	NC_032795	1923243	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/968/095/GCF_001968095.1_ViralProj361664	GCF_001968095.1_ViralProj361664_genomic.fna
21211	NC_032796	1923435	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/959/355/GCF_001959355.1_ViralProj361832	GCF_001959355.1_ViralProj361832_genomic.fna
21212	NC_032797	1923157	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/957/435/GCF_001957435.1_ViralProj361622	GCF_001957435.1_ViralProj361622_genomic.fna
21213	NC_032798	1923414	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/315/GCF_001960315.1_ViralProj361844	GCF_001960315.1_ViralProj361844_genomic.fna
21214	NC_032799	1923532	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/959/075/GCF_001959075.1_ViralProj361776	GCF_001959075.1_ViralProj361776_genomic.fna
21215	NC_032800	1922835	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/966/655/GCF_001966655.1_ViralProj362067	GCF_001966655.1_ViralProj362067_genomic.fna
21216	NC_032801	1922770	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/961/795/GCF_001961795.1_ViralProj361997	GCF_001961795.1_ViralProj361997_genomic.fna
21217	NC_032802	1923484	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/959/175/GCF_001959175.1_ViralProj361796	GCF_001959175.1_ViralProj361796_genomic.fna
21218	NC_032803	1923529	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/959/995/GCF_001959995.1_ViralProj361778	GCF_001959995.1_ViralProj361778_genomic.fna
21219	NC_032804	1931369	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/967/655/GCF_001967655.1_ViralProj361677	GCF_001967655.1_ViralProj361677_genomic.fna
21220	NC_032805	1922686	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/815/GCF_001963815.1_ViralProj361947	GCF_001963815.1_ViralProj361947_genomic.fna
21221	NC_032806	1923309	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/963/635/GCF_001963635.1_ViralProj361909	GCF_001963635.1_ViralProj361909_genomic.fna
21222	NC_032807	1923269	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/366/245/GCF_002366245.1_ViralProj361607	GCF_002366245.1_ViralProj361607_genomic.fna
21223	NC_032808	1923604	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/960/355/GCF_001960355.1_ViralProj361731	GCF_001960355.1_ViralProj361731_genomic.fna
